make,model,vehicleclass,enginesize,cylinders,transmission,fueltype,cityconsumption,hwyconsumption,combconsumption,combmpg,co2emission
Ford,Gt,Two Seater,3.5,6,Automated Manual 7 Speed,Premium Gasoline,19.8,12.8,16.6,17,393
Ford,Mustang,Subcompact,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11.2,7.3,9.4,30,221
Ford,Mustang (Performance Pkg),Subcompact,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11.8,8.4,10.3,27,242
Ford,Mustang,Subcompact,2.3,4,Manual 6 Speed,Regular Gasoline,11.2,7.9,9.7,29,226
Ford,Mustang (Performance Pkg),Subcompact,2.3,4,Manual 6 Speed,Regular Gasoline,11.8,8.7,10.4,27,244
Ford,Mustang,Subcompact,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,15,9.1,12.3,23,289
Ford,Mustang,Subcompact,5,8,Manual 6 Speed,Regular Gasoline,16.1,9.9,13.3,21,312
Ford,Mustang Bullitt,Subcompact,5,8,Manual 6 Speed,Regular Gasoline,16.4,10.2,13.6,21,319
Ford,Mustang Convertible,Subcompact,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11.8,8.4,10.3,27,242
Ford,Mustang Convertible (Performance Pkg),Subcompact,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11.8,8.7,10.4,27,244
Ford,Mustang Convertible,Subcompact,2.3,4,Manual 6 Speed,Regular Gasoline,11.8,8.4,10.3,27,240
Ford,Mustang Convertible (Performance Pkg),Subcompact,2.3,4,Manual 6 Speed,Regular Gasoline,12.1,9.1,10.7,26,252
Ford,Mustang Convertible,Subcompact,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,15.4,9.7,12.9,22,303
Ford,Ranger 4Wd,Pickup Truck Standard,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11.8,9.8,10.9,26,256
Ford,Shelby Gt350 Mustang,Subcompact,5.2,8,Manual 6 Speed,Premium Gasoline,17.1,11.4,14.5,19,342
Ford,Shelby Gt500 Mustang,Subcompact,5.2,8,Automated Manual 7 Speed,Premium Gasoline,19.9,12.7,16.7,17,392
Ford,T-150 Wagon Ffv,Van Passenger,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,16.2,12.3,14.5,19,340
Ford,T-150 Wagon Ffv,Van Passenger,3.5,6,Automatic Select Shift 10 Speed,Ethanol E85,21.5,16.2,19.1,15,316
Ford,T-150 Wagon Ffv 4Wd,Van Passenger,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,16.7,12.8,15,19,352
Ford,T-150 Wagon Ffv 4Wd,Van Passenger,3.5,6,Automatic Select Shift 10 Speed,Ethanol E85,22.1,16.8,19.8,14,328
Ford,Transit Connect Van Ffv,Special Purpose Vehicle,2,4,Automatic Select Shift 8 Speed,Regular Gasoline,9.8,8.8,9.3,30,219
Ford,Transit Connect Van Ffv,Special Purpose Vehicle,2,4,Automatic Select Shift 8 Speed,Ethanol E85,13.3,11.8,12.6,22,209
Ford,Transit Connect Van Lwb,Special Purpose Vehicle,2,4,Automatic Select Shift 8 Speed,Regular Gasoline,9.8,8.8,9.3,30,219
Ford,Transit Connect Van Lwb,Special Purpose Vehicle,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,12,8.8,10.6,27,247
Ford,Transit Connect Wagon Lwb,Special Purpose Vehicle,2,4,Automatic Select Shift 8 Speed,Regular Gasoline,9.9,8.2,9.2,31,214
Ford,Transit Connect Wagon Lwb Ffv,Special Purpose Vehicle,2,4,Automatic Select Shift 8 Speed,Regular Gasoline,9.9,8.2,9.2,31,214
Ford,Transit Connect Wagon Lwb Ffv,Special Purpose Vehicle,2,4,Automatic Select Shift 8 Speed,Ethanol E85,13.7,11.1,12.5,23,208
Ford,Transit Connect Wagon Lwb,Special Purpose Vehicle,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,12.1,9,10.7,26,251
Genesis,G70,Compact,2,4,Manual 6 Speed,Premium Gasoline,12.8,8.5,10.9,26,255
Genesis,G70 Awd,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,11.4,8.6,10.2,28,238
Genesis,G70 Awd,Compact,3.3,6,Automatic Select Shift 8 Speed,Premium Gasoline,14.1,9.5,12,24,284
Genesis,G80 Awd,Full Size,3.3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13.8,9.7,11.9,24,282
Genesis,G80 Awd,Full Size,3.8,6,Automatic Select Shift 8 Speed,Regular Gasoline,13.4,9.6,11.7,24,276
Genesis,G80 Awd,Full Size,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.6,10.4,13.2,21,312
Genesis,G90 Awd,Full Size,3.3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13.6,9.5,11.8,24,280
Genesis,G90 Awd,Full Size,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.4,10.2,13.1,22,311
Gmc,Acadia,SUV Standard,2,4,Automatic 9 Speed,Regular Gasoline,11,8.3,9.8,29,225
Gmc,Acadia,SUV Standard,2.5,4,Automatic 9 Speed,Regular Gasoline,11.3,8.9,10.2,28,238
Gmc,Acadia,SUV Standard,3.6,6,Automatic 9 Speed,Regular Gasoline,12.6,8.8,10.9,26,257
Gmc,Acadia Awd,SUV Standard,2,4,Automatic 9 Speed,Regular Gasoline,11.3,8.7,10.1,28,232
Gmc,Acadia Awd,SUV Standard,3.6,6,Automatic 9 Speed,Regular Gasoline,13.1,9.4,11.4,25,269
Gmc,Canyon,Pickup Truck Small,2.5,4,Automatic 6 Speed,Regular Gasoline,12.1,9.2,10.8,26,252
Gmc,Canyon,Pickup Truck Small,2.8,4,Automatic 6 Speed,Diesel,11.8,7.9,10.1,28,270
Gmc,Canyon,Pickup Truck Small,3.6,6,Automatic 8 Speed,Regular Gasoline,13.4,9.6,11.7,24,273
Gmc,Canyon 4Wd,Pickup Truck Small,2.5,4,Automatic 6 Speed,Regular Gasoline,12.6,9.7,11.3,25,265
Gmc,Canyon 4Wd,Pickup Truck Small,2.8,4,Automatic 6 Speed,Diesel,12.3,8.5,10.6,27,284
Gmc,Canyon 4Wd,Pickup Truck Small,3.6,6,Automatic 8 Speed,Regular Gasoline,14,9.9,12.2,23,286
Gmc,Sierra,Pickup Truck Standard,2.7,4,Automatic 8 Speed,Regular Gasoline,11.9,10.3,11.1,25,262
Gmc,Sierra Wt,Pickup Truck Standard,2.7,4,Automatic 8 Speed,Regular Gasoline,12.5,10.8,11.7,24,275
Gmc,Sierra,Pickup Truck Standard,3,6,Automatic 10 Speed,Diesel,10.2,7.8,9.1,31,245
Gmc,Sierra,Pickup Truck Standard,4.3,6,Automatic 6 Speed,Regular Gasoline,15.1,11.5,13.5,21,318
Gmc,Sierra,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.9,11.4,13.9,20,326
Gmc,Sierra Ffv,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,16,12.6,14.4,20,339
Gmc,Sierra Ffv,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Ethanol E85,22.2,16.2,19.5,14,326
Gmc,Sierra,Pickup Truck Standard,5.3,8,Automatic 8 Speed,Regular Gasoline,14,10.1,12.2,23,288
Gmc,Sierra 4Wd,Pickup Truck Standard,2.7,4,Automatic 8 Speed,Regular Gasoline,12.5,10.8,11.7,24,275
Gmc,Sierra Wt 4Wd,Pickup Truck Standard,2.7,4,Automatic 8 Speed,Regular Gasoline,12.7,11,12,24,280
Gmc,Sierra 4Wd,Pickup Truck Standard,3,6,Automatic 10 Speed,Diesel,10.5,9.1,9.9,29,265
Gmc,Sierra 4Wd At4,Pickup Truck Standard,3,6,Automatic 10 Speed,Diesel,10.5,9.1,9.9,29,265
Gmc,Sierra 4Wd,Pickup Truck Standard,4.3,6,Automatic 6 Speed,Regular Gasoline,15.7,12,14.1,20,331
Gmc,Sierra 4Wd,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.9,11.8,14.1,20,331
Gmc,Sierra 4Wd Ffv,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,16.4,12.6,14.7,19,344
Gmc,Sierra 4Wd Ffv,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Ethanol E85,21.8,16.8,19.5,14,325
Gmc,Sierra 4Wd At4,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,16.7,13.1,15.1,19,354
Gmc,Sierra 4Wd,Pickup Truck Standard,5.3,8,Automatic 8 Speed,Regular Gasoline,14.7,10.8,13,22,304
Gmc,Sierra 4Wd At4,Pickup Truck Standard,5.3,8,Automatic 8 Speed,Regular Gasoline,15.1,11.4,13.4,21,314
Gmc,Sierra 4Wd,Pickup Truck Standard,5.3,8,Automatic 10 Speed,Regular Gasoline,14.3,10.6,12.7,22,298
Gmc,Sierra 4Wd At4,Pickup Truck Standard,5.3,8,Automatic 10 Speed,Regular Gasoline,14.7,11.2,13.1,22,307
Gmc,Sierra 4Wd,Pickup Truck Standard,6.2,8,Automatic 10 Speed,Premium Gasoline,15.5,11.9,13.9,20,326
Gmc,Sierra 4Wd At4,Pickup Truck Standard,6.2,8,Automatic 10 Speed,Premium Gasoline,15.7,12.4,14.2,20,332
Gmc,Terrain,SUV Small,1.5,4,Automatic 9 Speed,Regular Gasoline,9.2,7.8,8.6,33,202
Gmc,Terrain Awd,SUV Small,1.5,4,Automatic 9 Speed,Regular Gasoline,9.5,8.3,9,31,210
Gmc,Terrain Awd,SUV Small,2,4,Automatic 9 Speed,Premium Gasoline,11.2,9,10.2,28,239
Gmc,Yukon,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.7,10.5,13.4,21,314
Gmc,Yukon Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.7,10.5,13.4,21,314
Gmc,Yukon Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,21.2,13.9,17.9,16,298
Gmc,Yukon 4Wd,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,16,11.2,13.8,20,325
Gmc,Yukon 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,16,11.2,13.8,20,325
Gmc,Yukon 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,21.7,14.3,18.4,15,305
Gmc,Yukon 4Wd,SUV Standard,6.2,8,Automatic 10 Speed,Premium Gasoline,16.5,10.9,13.9,20,327
Gmc,Yukon Xl,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.7,10.5,13.4,21,314
Gmc,Yukon Xl Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.7,10.5,13.4,21,314
Gmc,Yukon Xl Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,21.2,13.9,17.9,16,298
Gmc,Yukon Xl 4Wd,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,16.8,11.3,14.4,20,337
Gmc,Yukon Xl 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,16.8,11.3,14.4,20,337
Gmc,Yukon Xl 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,22.2,15.3,19.1,15,319
Gmc,Yukon Xl 4Wd,SUV Standard,6.2,8,Automatic 10 Speed,Premium Gasoline,17.2,11.4,14.6,19,343
Honda,Accord,Full Size,1.5,4,Continuously Variable,Regular Gasoline,7.9,6.3,7.2,39,170
Honda,Accord,Full Size,1.5,4,Continuously Variable 7 Speed,Regular Gasoline,8.2,6.8,7.6,37,177
Honda,Accord,Full Size,1.5,4,Manual 6 Speed,Regular Gasoline,8.9,6.7,7.9,36,185
Honda,Accord,Full Size,2,4,Manual 6 Speed,Regular Gasoline,10.7,7.3,9.2,31,214
Honda,Accord Sport/Touring,Mid Size,2,4,Automatic Select Shift 10 Speed,Regular Gasoline,10.4,7.4,9.1,31,211
Honda,Accord Hybrid,Full Size,2,4,Continuously Variable,Regular Gasoline,5,5,5,56,117
Honda,Civic Coupe,Compact,1.5,4,Continuously Variable 7 Speed,Regular Gasoline,7.8,6.4,7.2,39,167
Honda,Civic Coupe,Compact,2,4,Continuously Variable,Regular Gasoline,7.8,6.1,7.1,40,164
Honda,Civic Coupe,Compact,2,4,Continuously Variable 7 Speed,Regular Gasoline,8.3,6.6,7.5,38,176
Honda,Civic Coupe,Compact,2,4,Manual 6 Speed,Regular Gasoline,9.3,6.7,8.1,35,189
Honda,Civic Coupe Si,Compact,1.5,4,Manual 6 Speed,Premium Gasoline,8.9,6.4,7.8,36,183
Honda,Civic Hatchback,Full Size,1.5,4,Continuously Variable,Regular Gasoline,7.7,6,6.9,41,162
Honda,Civic Hatchback,Full Size,1.5,4,Manual 6 Speed,Regular Gasoline,8,6.2,7.2,39,167
Honda,Civic Hatchback Sport,Full Size,1.5,4,Continuously Variable 7 Speed,Premium Gasoline,8,6.6,7.4,38,172
Honda,Civic Hatchback Sport,Full Size,1.5,4,Manual 6 Speed,Premium Gasoline,8,6.2,7.2,39,167
Honda,Civic Sedan,Mid Size,1.5,4,Continuously Variable 7 Speed,Regular Gasoline,7.8,6.2,7.1,40,165
Honda,Civic Sedan,Mid Size,2,4,Continuously Variable,Regular Gasoline,7.9,6.1,7.1,40,167
Honda,Civic Sedan,Mid Size,2,4,Continuously Variable 7 Speed,Regular Gasoline,8.2,6.5,7.4,38,172
Honda,Civic Sedan,Mid Size,2,4,Manual 6 Speed,Regular Gasoline,9.3,6.5,8,35,186
Honda,Civic Sedan Si,Mid Size,1.5,4,Manual 6 Speed,Premium Gasoline,8.9,6.4,7.8,36,183
Honda,Civic Type R,Full Size,2,4,Manual 6 Speed,Premium Gasoline,10.5,8.4,9.6,29,223
Honda,Cr-V,SUV Small,1.5,4,Continuously Variable,Regular Gasoline,8.3,7,7.7,37,180
Honda,Cr-V Awd,SUV Small,1.5,4,Continuously Variable,Regular Gasoline,8.7,7.4,8.1,35,189
Honda,Fit,Station Wagon Small,1.5,4,Continuously Variable,Regular Gasoline,7,5.9,6.5,43,151
Honda,Fit,Station Wagon Small,1.5,4,Continuously Variable 7 Speed,Regular Gasoline,7.6,6.5,7,40,166
Honda,Fit,Station Wagon Small,1.5,4,Manual 6 Speed,Regular Gasoline,8.1,6.6,7.4,38,174
Honda,Hr-V,Station Wagon Small,1.8,4,Continuously Variable,Regular Gasoline,8.4,7,7.8,36,181
Honda,Hr-V Awd,Station Wagon Small,1.8,4,Continuously Variable,Regular Gasoline,8.8,7.5,8.2,34,193
Honda,Hr-V Awd,Station Wagon Small,1.8,4,Continuously Variable 7 Speed,Regular Gasoline,9.1,7.7,8.5,33,200
Honda,Insight Ex/Touring,Mid Size,1.5,4,Continuously Variable,Regular Gasoline,4.6,5.3,4.9,58,115
Honda,Odyssey,Minivan,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,12.2,8.5,10.6,27,248
Honda,Passport Awd,SUV Small,3.5,6,Automatic Select Shift 9 Speed,Regular Gasoline,12.5,9.8,11.3,25,265
Honda,Pilot Awd,SUV Small,3.5,6,Automatic 6 Speed,Regular Gasoline,13,9.3,11.3,25,266
Honda,Pilot Awd,SUV Small,3.5,6,Automatic Select Shift 9 Speed,Regular Gasoline,12.4,9.3,11,26,257
Honda,Ridgeline Awd,Pickup Truck Standard,3.5,6,Automatic Select Shift 9 Speed,Regular Gasoline,12.6,10,11.4,25,269
Hyundai,Accent,Compact,1.6,4,Continuously Variable,Regular Gasoline,7.3,6,6.7,42,160
Hyundai,Accent,Compact,1.6,4,Manual 6 Speed,Regular Gasoline,7.8,6.1,7,40,168
Hyundai,Elantra,Mid Size,1.6,4,Automated Manual 7 Speed,Regular Gasoline,8.9,7,8.1,35,192
Hyundai,Elantra,Mid Size,1.6,4,Manual 6 Speed,Regular Gasoline,10.1,7.6,9,31,214
Hyundai,Elantra,Mid Size,2,4,Continuously Variable,Regular Gasoline,7.8,5.6,6.8,42,161
Hyundai,Elantra,Mid Size,2,4,Manual 6 Speed,Regular Gasoline,9.1,6.3,7.9,36,187
Hyundai,Elantra Gt,Full Size,1.6,4,Automated Manual 7 Speed,Regular Gasoline,9.7,7.4,8.6,33,205
Hyundai,Elantra Gt,Full Size,1.6,4,Manual 6 Speed,Regular Gasoline,10.3,7.9,9.2,31,218
Hyundai,Elantra Gt,Full Size,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.4,7.1,8.4,34,199
Hyundai,Elantra Gt,Full Size,2,4,Manual 6 Speed,Regular Gasoline,9.8,7.4,8.7,32,207
Hyundai,Ioniq,Full Size,1.6,4,Automated Manual 6 Speed,Regular Gasoline,4.2,4.2,4.2,67,99
Hyundai,Ioniq Blue,Full Size,1.6,4,Automated Manual 6 Speed,Regular Gasoline,4.2,4,4.1,69,96
Hyundai,Kona,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,8.6,7,7.9,36,187
Hyundai,Kona Awd,SUV Small,1.6,4,Automated Manual 7 Speed,Regular Gasoline,9,8,8.6,33,201
Hyundai,Kona Awd,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.2,7.8,8.6,33,202
Hyundai,Palisade,SUV Standard,3.8,6,Automatic Select Shift 8 Speed,Regular Gasoline,11.9,8.8,10.5,27,250
Hyundai,Palisade Awd,SUV Standard,3.8,6,Automatic Select Shift 8 Speed,Regular Gasoline,12.3,9.6,11.1,25,265
Hyundai,Santa Fe,SUV Small,2.4,4,Automatic Select Shift 8 Speed,Regular Gasoline,10.8,8,9.6,29,225
Hyundai,Santa Fe Awd,SUV Small,2,4,Automatic Select Shift 8 Speed,Regular Gasoline,12,9.2,10.7,26,255
Hyundai,Santa Fe Awd,SUV Small,2.4,4,Automatic Select Shift 8 Speed,Regular Gasoline,11.3,8.8,10.1,28,238
Hyundai,Sonata,Full Size,1.6,4,Automatic Select Shift 8 Speed,Regular Gasoline,8.6,6.6,7.7,37,181
Hyundai,Sonata,Full Size,2.5,4,Automatic Select Shift 8 Speed,Regular Gasoline,8.8,6.4,7.7,37,182
Hyundai,Sonata Hybrid,Full Size,2,4,Automated Manual 6 Speed,Regular Gasoline,5.3,4.6,5,56,117
Hyundai,Tucson,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,10,7.9,9.1,31,216
Hyundai,Tucson Awd,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,10.8,9.2,10.1,28,239
Hyundai,Tucson Awd,SUV Small,2.4,4,Automatic Select Shift 6 Speed,Regular Gasoline,11,9.1,10.1,28,241
Hyundai,Veloster Turbo,Compact,1.6,4,Automated Manual 7 Speed,Regular Gasoline,8.5,6.9,7.8,36,184
Hyundai,Veloster Turbo,Compact,1.6,4,Manual 6 Speed,Regular Gasoline,9.4,7,8.3,34,196
Hyundai,Veloster,Compact,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.1,7.1,8.2,34,193
Hyundai,Veloster N,Compact,2,4,Manual 6 Speed,Regular Gasoline,10.6,8.3,9.5,30,226
Hyundai,Venue,Mid Size,1.6,4,Continuously Variable,Regular Gasoline,8,7,7.5,38,178
Hyundai,Venue,Mid Size,1.6,4,Manual 6 Speed,Regular Gasoline,8.6,6.8,7.8,36,184
Infiniti,Q50 Awd,Mid Size,3,6,Automatic Select Shift 7 Speed,Premium Gasoline,12.5,8.7,10.8,26,254
Infiniti,Q50 Awd Red Sport,Mid Size,3,6,Automatic Select Shift 7 Speed,Premium Gasoline,12.5,9.3,11.1,25,261
Infiniti,Q60 Awd,Subcompact,3,6,Automatic Select Shift 7 Speed,Premium Gasoline,12.3,8.7,10.7,26,251
Infiniti,Q60 Awd Red Sport,Subcompact,3,6,Automatic Select Shift 7 Speed,Premium Gasoline,12.5,9.2,11,26,259
Infiniti,Qx50 Awd,SUV Small,2,4,Continuously Variable 8 Speed,Premium Gasoline,10.8,8.3,9.7,29,228
Infiniti,Qx60 Awd,SUV Small,3.5,6,Continuously Variable 7 Speed,Premium Gasoline,12.5,9,10.9,26,257
Infiniti,Qx80 4Wd,SUV Standard,5.6,8,Automatic Select Shift 7 Speed,Premium Gasoline,17.8,12.3,15.3,18,360
Jaguar,E-Pace P250,SUV Small,2,4,Automatic Select Shift 9 Speed,Premium Gasoline,11,8.4,9.8,29,231
Jaguar,E-Pace P300,SUV Small,2,4,Automatic Select Shift 9 Speed,Premium Gasoline,11.2,8.6,10.1,28,236
Jaguar,F-Pace 25T,SUV Small,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.7,8.8,9.9,29,227
Jaguar,F-Pace 30T,SUV Small,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.9,8.7,9.9,29,232
Jaguar,F-Pace S,SUV Small,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13.3,10,11.8,24,277
Jaguar,F-Pace Svr,SUV Small,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,14.5,11,12.9,22,303
Jaguar,F-Type P300 Convertible,Two Seater,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.2,7.8,9.2,31,215
Jaguar,F-Type Convertible,Two Seater,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,11.9,8.5,10.4,27,242
Jaguar,F-Type Convertible R-Dynamic,Two Seater,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,12.4,8.8,10.8,26,253
Jaguar,F-Type Convertible R-Dynamic Awd,Two Seater,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13,9.2,11.3,25,265
Jaguar,F-Type R Awd Convertible,Two Seater,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.2,9.8,12.7,22,299
Jaguar,F-Type Svr Awd Convertible,Two Seater,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.2,9.8,12.7,22,299
Jaguar,F-Type P300 Coupe,Two Seater,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.2,7.8,9.2,31,215
Jaguar,F-Type Coupe,Two Seater,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,11.9,8.5,10.4,27,242
Jaguar,F-Type Coupe R-Dynamic,Two Seater,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,12.4,8.8,10.8,26,253
Jaguar,F-Type Coupe R-Dynamic Awd,Two Seater,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13,9.2,11.3,25,265
Jaguar,F-Type R Awd Coupe,Two Seater,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.2,9.8,12.7,22,299
Jaguar,F-Type Svr Awd Coupe,Two Seater,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.2,9.8,12.7,22,299
Jaguar,Xe P250 Awd,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,9.8,6.9,8.5,33,200
Jaguar,Xe P300 Awd,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.7,7.7,9.4,30,220
Jaguar,Xf 25T Awd,Mid Size,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.1,7.2,8.8,32,207
Jaguar,Xf 30T Awd,Mid Size,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.6,7.6,9.2,31,217
Jaguar,Xf S Awd,Mid Size,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,12,8.4,10.4,27,243
Jeep,Cherokee,SUV Small,2,4,Automatic 9 Speed,Regular Gasoline,10.4,7.6,9.1,31,214
Jeep,Cherokee,SUV Small,2.4,4,Automatic 9 Speed,Regular Gasoline,10.8,7.6,9.3,30,219
Jeep,Cherokee,SUV Small,3.2,6,Automatic 9 Speed,Regular Gasoline,11.9,8.2,10.2,28,240
Jeep,Cherokee 4X4 Active Drive I,SUV Small,2,4,Automatic 9 Speed,Regular Gasoline,11.2,8,9.8,29,229
Jeep,Cherokee 4X4 Active Drive I,SUV Small,2.4,4,Automatic 9 Speed,Regular Gasoline,11.2,8,9.8,29,230
Jeep,Cherokee 4X4 Active Drive I,SUV Small,3.2,6,Automatic 9 Speed,Regular Gasoline,12.2,8.6,10.6,27,249
Jeep,Cherokee 4X4 Active Drive Ii,SUV Small,2,4,Automatic 9 Speed,Regular Gasoline,11.5,8.6,10.2,28,240
Jeep,Cherokee 4X4 Active Drive Ii,SUV Small,3.2,6,Automatic 9 Speed,Regular Gasoline,12.8,9,11.1,25,259
Jeep,Cherokee 4X4 Active Drive Lock,SUV Small,2,4,Automatic 9 Speed,Regular Gasoline,11.8,9.2,10.6,27,249
Jeep,Cherokee 4X4 Active Drive Lock,SUV Small,3.2,6,Automatic 9 Speed,Regular Gasoline,12.9,9.9,11.6,24,269
Jeep,Compass,SUV Small,2.4,4,Automatic 6 Speed,Regular Gasoline,10.6,7.6,9.3,30,218
Jeep,Compass,SUV Small,2.4,4,Manual 6 Speed,Regular Gasoline,10.4,7.3,9,31,211
Jeep,Compass 4X4,SUV Small,2.4,4,Automatic 9 Speed,Regular Gasoline,10.8,7.8,9.5,30,222
Jeep,Compass 4X4,SUV Small,2.4,4,Manual 6 Speed,Regular Gasoline,10.8,7.6,9.4,30,221
Jeep,Gladiator 4X4,Pickup Truck Standard,3.6,6,Automatic 8 Speed,Regular Gasoline,13.7,10.7,12.3,23,290
Jeep,Gladiator 4X4,Pickup Truck Standard,3.6,6,Manual 6 Speed,Regular Gasoline,14.3,10.4,12.6,22,296
Jeep,Grand Cherokee 4X4,SUV Standard,3.6,6,Automatic 8 Speed,Regular Gasoline,12.7,9.6,11.3,25,265
Jeep,Grand Cherokee 4X4,SUV Standard,5.7,8,Automatic 8 Speed,Regular Gasoline,16.7,10.9,14.1,20,331
Jeep,Grand Cherokee 4X4 Trackhawk,SUV Standard,6.2,8,Automatic 8 Speed,Premium Gasoline,20.9,13.8,17.7,16,413
Jeep,Grand Cherokee 4X4 Srt,SUV Standard,6.4,8,Automatic 8 Speed,Premium Gasoline,18.3,12.6,15.7,18,368
Jeep,Renegade,SUV Small,1.3,4,Automatic 9 Speed,Regular Gasoline,9.8,7.4,8.7,32,204
Jeep,Renegade,SUV Small,2.4,4,Automatic 9 Speed,Regular Gasoline,10.8,7.8,9.5,30,222
Jeep,Renegade 4X4,SUV Small,1.3,4,Automatic 9 Speed,Regular Gasoline,10.1,8.1,9.2,31,216
Jeep,Renegade 4X4 Trailhawk,SUV Small,1.3,4,Automatic 9 Speed,Regular Gasoline,10.8,8.7,9.9,29,230
Jeep,Renegade 4X4,SUV Small,2.4,4,Automatic 9 Speed,Regular Gasoline,11.2,8.2,9.8,29,230
Jeep,Wrangler 4X4,SUV Small,2,4,Automatic 8 Speed,Regular Gasoline,10.7,9.8,10.3,27,241
Jeep,Wrangler 4X4,SUV Small,3.6,6,Automatic 8 Speed,Regular Gasoline,12.8,10.4,11.8,24,274
Jeep,Wrangler 4X4 Etorque,SUV Small,3.6,6,Automatic 8 Speed,Regular Gasoline,12,9.8,11,26,259
Jeep,Wrangler 4X4,SUV Small,3.6,6,Manual 6 Speed,Regular Gasoline,13.7,9.6,11.8,24,277
Jeep,Wrangler Unlimited 4X4,SUV Small,2,4,Automatic 8 Speed,Regular Gasoline,11.5,10.9,11.2,25,263
Jeep,Wrangler Unlimited 4X4 Etorque,SUV Small,2,4,Automatic 8 Speed,Regular Gasoline,11.3,10.5,10.9,26,257
Jeep,Wrangler Unlimited 4X4 Ecodiesel,SUV Small,3,6,Automatic 8 Speed,Diesel,10.6,8.1,9.5,30,255
Jeep,Wrangler Unlimited 4X4,SUV Small,3.6,6,Automatic 8 Speed,Regular Gasoline,12.9,10.7,11.9,24,280
Jeep,Wrangler Unlimited 4X4 Etorque,SUV Small,3.6,6,Automatic 8 Speed,Regular Gasoline,12.6,10.7,11.8,24,276
